FECHA_ACCIDENTE,Y,CLASE_ACCIDENTE
2018-01-29,8,Caida ocupante
2018-01-30,12,Caida ocupante
2018-01-31,7,Caida ocupante
2018-02-01,11,Caida ocupante
2018-02-02,15,Caida ocupante
2018-02-03,5,Caida ocupante
2018-02-04,8,Caida ocupante
2018-02-05,10,Caida ocupante
2018-02-06,9,Caida ocupante
2018-02-07,5,Caida ocupante
2018-02-08,10,Caida ocupante
2018-02-09,6,Caida ocupante
2018-02-10,10,Caida ocupante
2018-02-11,12,Caida ocupante
2018-02-12,4,Caida ocupante
2018-02-13,14,Caida ocupante
2018-02-14,7,Caida ocupante
2018-02-15,9,Caida ocupante
2018-02-16,10,Caida ocupante
2018-02-17,7,Caida ocupante
2018-02-18,9,Caida ocupante
2018-02-19,7,Caida ocupante
2018-02-20,9,Caida ocupante
2018-02-21,17,Caida ocupante
2018-02-22,9,Caida ocupante
2018-02-23,20,Caida ocupante
2018-02-24,9,Caida ocupante
2018-02-25,7,Caida ocupante
2018-02-26,15,Caida ocupante
2018-02-27,4,Caida ocupante
2018-02-28,8,Caida ocupante
2018-03-01,4,Caida ocupante
2018-03-02,6,Caida ocupante
2018-03-03,21,Caida ocupante
2018-03-04,4,Caida ocupante
2018-03-05,14,Caida ocupante
2018-03-06,8,Caida ocupante
2018-03-07,13,Caida ocupante
2018-03-08,15,Caida ocupante
2018-03-09,8,Caida ocupante
2018-03-10,13,Caida ocupante
2018-03-11,11,Caida ocupante
2018-03-12,11,Caida ocupante
2018-03-13,22,Caida ocupante
2018-03-14,16,Caida ocupante
2018-03-15,21,Caida ocupante
2018-03-16,10,Caida ocupante
2018-03-17,12,Caida ocupante
2018-03-18,5,Caida ocupante
2018-03-19,6,Caida ocupante
2018-03-20,20,Caida ocupante
2018-03-21,15,Caida ocupante
2018-03-22,8,Caida ocupante
2018-03-23,11,Caida ocupante
2018-03-24,13,Caida ocupante
2018-03-25,10,Caida ocupante
2018-03-26,15,Caida ocupante
2018-03-27,11,Caida ocupante
2018-03-28,12,Caida ocupante
2018-03-29,10,Caida ocupante
2018-03-30,5,Caida ocupante
2018-03-31,8,Caida ocupante
2018-04-01,12,Caida ocupante
2018-04-02,4,Caida ocupante
2018-04-03,7,Caida ocupante
2018-04-04,16,Caida ocupante
2018-04-05,14,Caida ocupante
2018-04-06,7,Caida ocupante
2018-04-07,10,Caida ocupante
2018-04-08,6,Caida ocupante
2018-04-09,16,Caida ocupante
2018-04-10,11,Caida ocupante
2018-04-11,3,Caida ocupante
2018-04-12,13,Caida ocupante
2018-04-13,11,Caida ocupante
2018-04-14,18,Caida ocupante
2018-04-15,5,Caida ocupante
2018-04-16,15,Caida ocupante
2018-04-17,13,Caida ocupante
2018-04-18,8,Caida ocupante
2018-04-19,8,Caida ocupante
2018-04-20,9,Caida ocupante
2018-04-21,12,Caida ocupante
2018-04-22,8,Caida ocupante
2018-04-23,13,Caida ocupante
2018-04-24,7,Caida ocupante
2018-04-25,7,Caida ocupante
2018-04-26,14,Caida ocupante
2018-04-27,13,Caida ocupante
2018-04-28,9,Caida ocupante
2018-04-29,3,Caida ocupante
2018-04-30,10,Caida ocupante
2018-05-01,11,Caida ocupante
2018-05-02,10,Caida ocupante
2018-05-03,17,Caida ocupante
2018-05-04,13,Caida ocupante
2018-05-05,21,Caida ocupante
2018-05-06,9,Caida ocupante
2018-05-07,4,Caida ocupante
2018-05-08,5,Caida ocupante
2018-05-09,13,Caida ocupante
2018-05-10,14,Caida ocupante
2018-05-11,6,Caida ocupante
2018-05-12,9,Caida ocupante
2018-05-13,14,Caida ocupante
2018-05-14,8,Caida ocupante
2018-05-15,10,Caida ocupante
2018-05-16,7,Caida ocupante
2018-05-17,8,Caida ocupante
2018-05-18,8,Caida ocupante
2018-05-19,7,Caida ocupante
2018-05-20,6,Caida ocupante
2018-05-21,6,Caida ocupante
2018-05-22,15,Caida ocupante
2018-05-23,10,Caida ocupante
2018-05-24,13,Caida ocupante
2018-05-25,13,Caida ocupante
2018-05-26,19,Caida ocupante
2018-05-27,8,Caida ocupante
2018-05-28,11,Caida ocupante
2018-05-29,8,Caida ocupante
2018-05-30,15,Caida ocupante
2018-05-31,7,Caida ocupante
2018-06-01,8,Caida ocupante
2018-06-02,8,Caida ocupante
2018-06-03,21,Caida ocupante
2018-06-04,13,Caida ocupante
2018-06-05,6,Caida ocupante
2018-06-06,6,Caida ocupante
2018-06-07,8,Caida ocupante
2018-06-08,14,Caida ocupante
2018-06-09,13,Caida ocupante
2018-06-10,12,Caida ocupante
2018-06-11,7,Caida ocupante
2018-06-12,8,Caida ocupante
2018-06-13,18,Caida ocupante
2018-06-14,11,Caida ocupante
2018-06-15,10,Caida ocupante
2018-06-16,7,Caida ocupante
2018-06-17,13,Caida ocupante
2018-06-18,6,Caida ocupante
2018-06-19,10,Caida ocupante
2018-06-20,11,Caida ocupante
2018-06-21,7,Caida ocupante
2018-06-22,8,Caida ocupante
2018-06-23,15,Caida ocupante
2018-06-24,7,Caida ocupante
2018-06-25,15,Caida ocupante
2018-06-26,17,Caida ocupante
2018-06-27,8,Caida ocupante
2018-06-28,12,Caida ocupante
2018-06-29,7,Caida ocupante
2018-06-30,10,Caida ocupante
2018-07-01,4,Caida ocupante
2018-07-02,8,Caida ocupante
2018-07-03,13,Caida ocupante
2018-07-04,6,Caida ocupante
2018-07-05,20,Caida ocupante
2018-07-06,9,Caida ocupante
2018-07-07,7,Caida ocupante
2018-07-08,7,Caida ocupante
2018-07-09,7,Caida ocupante
2018-07-10,2,Caida ocupante
2018-07-11,3,Caida ocupante
2018-07-12,4,Caida ocupante
2018-07-13,10,Caida ocupante
2018-07-14,6,Caida ocupante
2018-07-15,9,Caida ocupante
2018-07-16,15,Caida ocupante
2018-07-17,18,Caida ocupante
2018-07-18,12,Caida ocupante
2018-07-19,10,Caida ocupante
2018-07-20,9,Caida ocupante
2018-07-21,10,Caida ocupante
2018-07-22,6,Caida ocupante
2018-07-23,11,Caida ocupante
2018-07-24,15,Caida ocupante
2018-07-25,13,Caida ocupante
2018-07-26,20,Caida ocupante
2018-07-27,17,Caida ocupante
2018-07-28,14,Caida ocupante
2018-07-29,9,Caida ocupante
2018-07-30,13,Caida ocupante
2018-07-31,15,Caida ocupante
2018-08-01,5,Caida ocupante
2018-08-02,4,Caida ocupante
2018-08-03,11,Caida ocupante
2018-08-04,9,Caida ocupante
2018-08-05,12,Caida ocupante
2018-08-06,10,Caida ocupante
2018-08-07,7,Caida ocupante
2018-08-08,6,Caida ocupante
2018-08-09,12,Caida ocupante
2018-08-10,11,Caida ocupante
2018-08-11,9,Caida ocupante
2018-08-12,5,Caida ocupante
2018-08-13,12,Caida ocupante
2018-08-14,12,Caida ocupante
2018-08-15,11,Caida ocupante
2018-08-16,14,Caida ocupante
2018-08-17,19,Caida ocupante
2018-08-18,16,Caida ocupante
2018-08-19,11,Caida ocupante
2018-08-20,12,Caida ocupante
2018-08-21,12,Caida ocupante
2018-08-22,8,Caida ocupante
2018-08-23,6,Caida ocupante
2018-08-24,22,Caida ocupante
2018-08-25,6,Caida ocupante
2018-08-26,5,Caida ocupante
2018-08-27,18,Caida ocupante
2018-08-28,8,Caida ocupante
2018-08-29,11,Caida ocupante
2018-08-30,10,Caida ocupante
2018-08-31,12,Caida ocupante
2018-09-01,14,Caida ocupante
2018-09-02,8,Caida ocupante
2018-09-03,11,Caida ocupante
2018-09-04,11,Caida ocupante
2018-09-05,13,Caida ocupante
2018-09-06,10,Caida ocupante
2018-09-07,15,Caida ocupante
2018-09-08,3,Caida ocupante
2018-09-09,7,Caida ocupante
2018-09-10,7,Caida ocupante
2018-09-11,11,Caida ocupante
2018-09-12,6,Caida ocupante
2018-09-13,9,Caida ocupante
2018-09-14,9,Caida ocupante
2018-09-15,15,Caida ocupante
2018-09-16,7,Caida ocupante
2018-09-17,13,Caida ocupante
2018-09-18,6,Caida ocupante
2018-09-19,10,Caida ocupante
2018-09-20,7,Caida ocupante
2018-09-21,11,Caida ocupante
2018-09-22,17,Caida ocupante
2018-09-23,4,Caida ocupante
2018-09-24,8,Caida ocupante
2018-09-25,1,Caida ocupante
2018-09-26,2,Caida ocupante
2018-09-27,10,Caida ocupante
2018-09-28,4,Caida ocupante
2018-09-29,10,Caida ocupante
2018-09-30,2,Caida ocupante
2018-10-01,11,Caida ocupante
2018-10-02,13,Caida ocupante
2018-10-03,17,Caida ocupante
2018-10-04,15,Caida ocupante
2018-10-05,16,Caida ocupante
2018-10-06,5,Caida ocupante
2018-10-07,9,Caida ocupante
2018-10-08,13,Caida ocupante
2018-10-09,10,Caida ocupante
2018-10-10,13,Caida ocupante
2018-10-11,3,Caida ocupante
2018-10-12,9,Caida ocupante
2018-10-13,4,Caida ocupante
2018-10-14,6,Caida ocupante
2018-10-15,4,Caida ocupante
2018-10-16,12,Caida ocupante
2018-10-17,10,Caida ocupante
2018-10-18,16,Caida ocupante
2018-10-19,15,Caida ocupante
2018-10-20,14,Caida ocupante
2018-10-21,9,Caida ocupante
2018-10-22,9,Caida ocupante
2018-10-23,7,Caida ocupante
2018-10-24,11,Caida ocupante
2018-10-25,9,Caida ocupante
2018-10-26,12,Caida ocupante
2018-10-27,11,Caida ocupante
2018-10-28,5,Caida ocupante
2018-10-29,13,Caida ocupante
2018-10-30,17,Caida ocupante
2018-10-31,7,Caida ocupante
2018-11-01,6,Caida ocupante
2018-11-02,9,Caida ocupante
2018-11-03,7,Caida ocupante
2018-11-04,9,Caida ocupante
2018-11-05,10,Caida ocupante
2018-11-06,14,Caida ocupante
2018-11-07,1,Caida ocupante
2018-11-08,17,Caida ocupante
2018-11-09,7,Caida ocupante
2018-11-10,13,Caida ocupante
2018-11-11,6,Caida ocupante
2018-11-12,9,Caida ocupante
2018-11-13,6,Caida ocupante
2018-11-14,6,Caida ocupante
2018-11-15,10,Caida ocupante
2018-11-16,6,Caida ocupante
2018-11-17,8,Caida ocupante
2018-11-18,5,Caida ocupante
2018-11-19,12,Caida ocupante
2018-11-20,12,Caida ocupante
2018-11-21,10,Caida ocupante
2018-11-22,12,Caida ocupante
2018-11-23,10,Caida ocupante
2018-11-24,7,Caida ocupante
2018-11-25,6,Caida ocupante
2018-11-26,11,Caida ocupante
2018-11-27,12,Caida ocupante
2018-11-28,8,Caida ocupante
2018-11-29,14,Caida ocupante
2018-11-30,6,Caida ocupante
2018-12-01,8,Caida ocupante
2018-12-02,18,Caida ocupante
2018-12-03,17,Caida ocupante
2018-12-04,19,Caida ocupante
2018-12-05,7,Caida ocupante
2018-12-06,10,Caida ocupante
2018-12-07,5,Caida ocupante
2018-12-08,5,Caida ocupante
2018-12-09,15,Caida ocupante
2018-12-10,6,Caida ocupante
2018-12-11,10,Caida ocupante
2018-12-12,12,Caida ocupante
2018-12-13,5,Caida ocupante
2018-12-14,3,Caida ocupante
2018-12-15,8,Caida ocupante
2018-12-16,7,Caida ocupante
2018-12-17,13,Caida ocupante
2018-12-18,8,Caida ocupante
2018-12-19,4,Caida ocupante
2018-12-20,11,Caida ocupante
2018-12-21,5,Caida ocupante
2018-12-22,10,Caida ocupante
2018-12-23,8,Caida ocupante
2018-12-24,7,Caida ocupante
2018-12-25,3,Caida ocupante
2018-12-26,7,Caida ocupante
2018-12-27,3,Caida ocupante
2018-12-28,6,Caida ocupante
2018-12-29,4,Caida ocupante
2018-12-30,7,Caida ocupante
2018-12-31,5,Caida ocupante
2019-01-01,4,Caida ocupante
2019-01-02,11,Caida ocupante
2019-01-03,5,Caida ocupante
2019-01-04,7,Caida ocupante
2019-01-05,4,Caida ocupante
2019-01-06,8,Caida ocupante
2019-01-07,6,Caida ocupante
2019-01-08,8,Caida ocupante
2019-01-09,12,Caida ocupante
2019-01-10,6,Caida ocupante
2019-01-11,15,Caida ocupante
2019-01-12,7,Caida ocupante
2019-01-13,10,Caida ocupante
2019-01-14,10,Caida ocupante
2019-01-15,9,Caida ocupante
2019-01-16,9,Caida ocupante
2019-01-17,21,Caida ocupante
2019-01-18,7,Caida ocupante
2019-01-19,8,Caida ocupante
2019-01-20,5,Caida ocupante
2019-01-21,9,Caida ocupante
2019-01-22,6,Caida ocupante
2019-01-23,6,Caida ocupante
2019-01-24,11,Caida ocupante
2019-01-25,5,Caida ocupante
2019-01-26,12,Caida ocupante
2019-01-27,4,Caida ocupante
2019-01-28,14,Caida ocupante
2019-01-29,9,Caida ocupante
2019-01-30,12,Caida ocupante
2019-01-31,3,Caida ocupante
2019-02-01,4,Caida ocupante
2019-02-02,9,Caida ocupante
2019-02-03,5,Caida ocupante
2019-02-04,15,Caida ocupante
2019-02-05,10,Caida ocupante
2019-02-06,2,Caida ocupante
2019-02-07,11,Caida ocupante
2019-02-08,23,Caida ocupante
2019-02-09,13,Caida ocupante
2019-02-10,10,Caida ocupante
2019-02-11,15,Caida ocupante
2019-02-12,12,Caida ocupante
2019-02-13,6,Caida ocupante
2019-02-14,14,Caida ocupante
2019-02-15,5,Caida ocupante
2019-02-16,8,Caida ocupante
2019-02-17,7,Caida ocupante
2019-02-18,11,Caida ocupante
2019-02-19,12,Caida ocupante
2019-02-20,11,Caida ocupante
2019-02-21,13,Caida ocupante
2019-02-22,8,Caida ocupante
2019-02-23,8,Caida ocupante
2019-02-24,9,Caida ocupante
2019-02-25,8,Caida ocupante
2019-02-26,11,Caida ocupante
2019-02-27,16,Caida ocupante
2019-02-28,10,Caida ocupante
2019-03-01,10,Caida ocupante
2019-03-02,12,Caida ocupante
2019-03-03,6,Caida ocupante
2019-03-04,9,Caida ocupante
2019-03-05,6,Caida ocupante
2019-03-06,5,Caida ocupante
2019-03-07,15,Caida ocupante
2019-03-08,9,Caida ocupante
2019-03-09,17,Caida ocupante
2019-03-10,6,Caida ocupante
2019-03-11,13,Caida ocupante
2019-03-12,17,Caida ocupante
2019-03-13,8,Caida ocupante
2019-03-14,3,Caida ocupante
2019-03-15,13,Caida ocupante
2019-03-16,8,Caida ocupante
2019-03-17,5,Caida ocupante
2019-03-18,19,Caida ocupante
2019-03-19,6,Caida ocupante
2019-03-20,11,Caida ocupante
2019-03-21,12,Caida ocupante
2019-03-22,13,Caida ocupante
2019-03-23,7,Caida ocupante
2019-03-24,4,Caida ocupante
2019-03-25,5,Caida ocupante
2019-03-26,15,Caida ocupante
2019-03-27,11,Caida ocupante
2019-03-28,7,Caida ocupante
2019-03-29,8,Caida ocupante
2019-03-30,8,Caida ocupante
2019-03-31,5,Caida ocupante
2019-04-01,4,Caida ocupante
2019-04-02,11,Caida ocupante
2019-04-03,10,Caida ocupante
2019-04-04,14,Caida ocupante
2019-04-05,12,Caida ocupante
2019-04-06,8,Caida ocupante
2019-04-07,5,Caida ocupante
2019-04-08,7,Caida ocupante
2019-04-09,9,Caida ocupante
2019-04-10,10,Caida ocupante
2019-04-11,14,Caida ocupante
2019-04-12,11,Caida ocupante
2019-04-13,6,Caida ocupante
2019-04-14,7,Caida ocupante
2019-04-15,7,Caida ocupante
2019-04-16,6,Caida ocupante
2019-04-17,6,Caida ocupante
2019-04-18,9,Caida ocupante
2019-04-19,3,Caida ocupante
2019-04-20,5,Caida ocupante
2019-04-21,8,Caida ocupante
2019-04-22,9,Caida ocupante
2019-04-23,2,Caida ocupante
2019-04-24,3,Caida ocupante
2019-04-25,8,Caida ocupante
2019-04-26,12,Caida ocupante
2019-04-27,6,Caida ocupante
2019-04-28,5,Caida ocupante
2019-04-29,6,Caida ocupante
2019-04-30,6,Caida ocupante
2019-05-01,5,Caida ocupante
2019-05-02,4,Caida ocupante
2019-05-03,10,Caida ocupante
2019-05-04,6,Caida ocupante
2019-05-05,4,Caida ocupante
2019-05-06,7,Caida ocupante
2019-05-07,5,Caida ocupante
2019-05-08,15,Caida ocupante
2019-05-09,15,Caida ocupante
2019-05-10,9,Caida ocupante
2019-05-11,11,Caida ocupante
2019-05-12,17,Caida ocupante
2019-05-13,10,Caida ocupante
2019-05-14,6,Caida ocupante
2019-05-15,2,Caida ocupante
2019-05-16,13,Caida ocupante
2019-05-17,9,Caida ocupante
2019-05-18,10,Caida ocupante
2019-05-19,8,Caida ocupante
2019-05-20,16,Caida ocupante
2019-05-21,8,Caida ocupante
2019-05-22,15,Caida ocupante
2019-05-23,10,Caida ocupante
2019-05-24,5,Caida ocupante
2019-05-25,7,Caida ocupante
2019-05-26,8,Caida ocupante
2019-05-27,12,Caida ocupante
2019-05-28,5,Caida ocupante
2019-05-29,13,Caida ocupante
2019-05-30,5,Caida ocupante
2019-05-31,6,Caida ocupante
2019-06-01,5,Caida ocupante
2019-06-02,5,Caida ocupante
2019-06-03,11,Caida ocupante
2019-06-04,12,Caida ocupante
2019-06-05,6,Caida ocupante
2019-06-06,2,Caida ocupante
2019-06-07,5,Caida ocupante
2019-06-08,10,Caida ocupante
2019-06-09,28,Caida ocupante
2019-06-10,6,Caida ocupante
2019-06-11,12,Caida ocupante
2019-06-12,8,Caida ocupante
2019-06-13,14,Caida ocupante
2019-06-14,8,Caida ocupante
2019-06-15,10,Caida ocupante
2019-06-16,6,Caida ocupante
2019-06-17,4,Caida ocupante
2019-06-18,9,Caida ocupante
2019-06-19,7,Caida ocupante
2019-06-20,5,Caida ocupante
2019-06-21,7,Caida ocupante
2019-06-22,9,Caida ocupante
2019-06-23,6,Caida ocupante
2019-06-24,13,Caida ocupante
2019-06-25,8,Caida ocupante
2019-06-26,7,Caida ocupante
2019-06-27,6,Caida ocupante
2019-06-28,11,Caida ocupante
2019-06-29,11,Caida ocupante
2019-06-30,9,Caida ocupante
2019-07-01,1,Caida ocupante
2019-07-02,6,Caida ocupante
2019-07-03,5,Caida ocupante
2019-07-04,5,Caida ocupante
2019-07-05,9,Caida ocupante
2019-07-06,15,Caida ocupante
2019-07-07,4,Caida ocupante
2019-07-08,7,Caida ocupante
2019-07-09,7,Caida ocupante
2019-07-10,14,Caida ocupante
2019-07-11,12,Caida ocupante
2019-07-12,7,Caida ocupante
2019-07-13,19,Caida ocupante
2019-07-14,5,Caida ocupante
2019-07-15,14,Caida ocupante
2019-07-16,12,Caida ocupante
2019-07-17,9,Caida ocupante
2019-07-18,8,Caida ocupante
2019-07-19,12,Caida ocupante
2019-07-20,10,Caida ocupante
2019-07-21,5,Caida ocupante
2019-07-22,14,Caida ocupante
2019-07-23,19,Caida ocupante
2019-07-24,11,Caida ocupante
2019-07-25,13,Caida ocupante
2019-07-26,12,Caida ocupante
2019-07-27,12,Caida ocupante
2019-07-28,5,Caida ocupante
2019-07-29,8,Caida ocupante
2019-07-30,17,Caida ocupante
2019-07-31,9,Caida ocupante
2019-08-01,11,Caida ocupante
2019-08-02,9,Caida ocupante
2019-08-03,2,Caida ocupante
2019-08-04,14,Caida ocupante
2019-08-05,23,Caida ocupante
2019-08-06,11,Caida ocupante
2019-08-07,6,Caida ocupante
2019-08-08,11,Caida ocupante
2019-08-09,9,Caida ocupante
2019-08-10,14,Caida ocupante
2019-08-11,10,Caida ocupante
2019-08-12,10,Caida ocupante
2019-08-13,12,Caida ocupante
2019-08-14,9,Caida ocupante
2019-08-15,10,Caida ocupante
2019-08-16,36,Caida ocupante
2019-08-17,2,Caida ocupante
2019-08-18,9,Caida ocupante
2019-08-19,8,Caida ocupante
2019-08-20,12,Caida ocupante
2019-08-21,4,Caida ocupante
2019-08-22,6,Caida ocupante
2019-08-23,4,Caida ocupante
2019-08-24,9,Caida ocupante
2019-08-25,4,Caida ocupante
2019-08-26,13,Caida ocupante
2019-08-27,13,Caida ocupante
2019-08-28,12,Caida ocupante
2019-08-29,11,Caida ocupante
2019-08-30,14,Caida ocupante
2019-08-31,12,Caida ocupante
2019-09-01,15,Caida ocupante
2019-09-02,8,Caida ocupante
2019-09-03,6,Caida ocupante
2019-09-04,9,Caida ocupante
2019-09-05,26,Caida ocupante
2019-09-06,7,Caida ocupante
2019-09-07,7,Caida ocupante
2019-09-08,10,Caida ocupante
2019-09-09,13,Caida ocupante
2019-09-10,9,Caida ocupante
2019-09-11,11,Caida ocupante
2019-09-12,14,Caida ocupante
2019-09-13,10,Caida ocupante
2019-09-14,13,Caida ocupante
2019-09-15,6,Caida ocupante
2019-09-16,11,Caida ocupante
2019-09-17,12,Caida ocupante
2019-09-18,20,Caida ocupante
2019-09-19,17,Caida ocupante
2019-09-20,14,Caida ocupante
2019-09-21,6,Caida ocupante
2019-09-22,15,Caida ocupante
2019-09-23,12,Caida ocupante
2019-09-24,7,Caida ocupante
2019-09-25,14,Caida ocupante
2019-09-26,11,Caida ocupante
2019-09-27,13,Caida ocupante
2019-09-28,4,Caida ocupante
2019-09-29,3,Caida ocupante
2019-09-30,12,Caida ocupante
2019-10-01,13,Caida ocupante
2019-10-02,4,Caida ocupante
2019-10-03,7,Caida ocupante
2019-10-04,10,Caida ocupante
2019-10-05,7,Caida ocupante
2019-10-06,6,Caida ocupante
2019-10-07,11,Caida ocupante
2019-10-08,8,Caida ocupante
2019-10-09,13,Caida ocupante
2019-10-10,9,Caida ocupante
2019-10-11,14,Caida ocupante
2019-10-12,10,Caida ocupante
2019-10-13,9,Caida ocupante
2019-10-14,4,Caida ocupante
2019-10-15,14,Caida ocupante
2019-10-16,12,Caida ocupante
2019-10-17,11,Caida ocupante
2019-10-18,10,Caida ocupante
2019-10-19,2,Caida ocupante
2019-10-20,4,Caida ocupante
2019-10-21,22,Caida ocupante
2019-10-22,12,Caida ocupante
2019-10-23,12,Caida ocupante
2019-10-24,11,Caida ocupante
2019-10-25,9,Caida ocupante
2019-10-26,10,Caida ocupante
2019-10-27,2,Caida ocupante
2019-10-28,1,Caida ocupante
2019-10-29,12,Caida ocupante
2019-10-30,10,Caida ocupante
2019-10-31,7,Caida ocupante
2019-11-01,12,Caida ocupante
2019-11-02,11,Caida ocupante
2019-11-03,13,Caida ocupante
2019-11-04,7,Caida ocupante
2019-11-05,9,Caida ocupante
2019-11-06,9,Caida ocupante
2019-11-07,17,Caida ocupante
2019-11-08,14,Caida ocupante
2019-11-09,13,Caida ocupante
2019-11-10,16,Caida ocupante
2019-11-11,10,Caida ocupante
2019-11-12,9,Caida ocupante
2019-11-13,6,Caida ocupante
2019-11-14,10,Caida ocupante
2019-11-15,9,Caida ocupante
2019-11-16,9,Caida ocupante
2019-11-17,10,Caida ocupante
2019-11-18,12,Caida ocupante
2019-11-19,14,Caida ocupante
2019-11-20,12,Caida ocupante
2019-11-21,9,Caida ocupante
2019-11-22,13,Caida ocupante
2019-11-23,13,Caida ocupante
2019-11-24,7,Caida ocupante
2019-11-25,6,Caida ocupante
2019-11-26,6,Caida ocupante
2019-11-27,11,Caida ocupante
2019-11-28,10,Caida ocupante
2019-11-29,10,Caida ocupante
2019-11-30,7,Caida ocupante
2019-12-01,9,Caida ocupante
2019-12-02,11,Caida ocupante
2019-12-03,8,Caida ocupante
2019-12-04,6,Caida ocupante
2019-12-05,0,Caida ocupante
2019-12-06,6,Caida ocupante
2019-12-07,13,Caida ocupante
2019-12-08,14,Caida ocupante
2019-12-09,15,Caida ocupante
2019-12-10,7,Caida ocupante
2019-12-11,25,Caida ocupante
2019-12-12,5,Caida ocupante
2019-12-13,17,Caida ocupante
2019-12-14,10,Caida ocupante
2019-12-15,11,Caida ocupante
2019-12-16,16,Caida ocupante
2019-12-17,10,Caida ocupante
2019-12-18,12,Caida ocupante
2019-12-19,10,Caida ocupante
2019-12-20,11,Caida ocupante
2019-12-21,12,Caida ocupante
2019-12-22,14,Caida ocupante
2019-12-23,11,Caida ocupante
2019-12-24,11,Caida ocupante
2019-12-25,6,Caida ocupante
2019-12-26,9,Caida ocupante
2019-12-27,8,Caida ocupante
2019-12-28,6,Caida ocupante
2019-12-29,9,Caida ocupante
2019-12-30,22,Caida ocupante
2019-12-31,14,Caida ocupante
2020-01-01,8,Caida ocupante
2020-01-02,5,Caida ocupante
2020-01-03,9,Caida ocupante
2020-01-04,5,Caida ocupante
2020-01-05,3,Caida ocupante
2020-01-06,9,Caida ocupante
2020-01-07,8,Caida ocupante
2020-01-08,4,Caida ocupante
2020-01-09,6,Caida ocupante
2020-01-10,10,Caida ocupante
2020-01-11,8,Caida ocupante
2020-01-12,6,Caida ocupante
2020-01-13,8,Caida ocupante
2020-01-14,4,Caida ocupante
2020-01-15,4,Caida ocupante
2020-01-16,8,Caida ocupante
2020-01-17,11,Caida ocupante
2020-01-18,11,Caida ocupante
2020-01-19,10,Caida ocupante
2020-01-20,21,Caida ocupante
2020-01-21,16,Caida ocupante
2020-01-22,16,Caida ocupante
2020-01-23,8,Caida ocupante
2020-01-24,10,Caida ocupante
2020-01-25,9,Caida ocupante
2020-01-26,13,Caida ocupante
2020-01-27,10,Caida ocupante
2020-01-28,8,Caida ocupante
2020-01-29,14,Caida ocupante
2020-01-30,13,Caida ocupante
2020-01-31,12,Caida ocupante
2020-02-01,14,Caida ocupante
2020-02-02,15,Caida ocupante
2020-02-03,16,Caida ocupante
2020-02-04,3,Caida ocupante
2020-02-05,12,Caida ocupante
2020-02-06,3,Caida ocupante
2020-02-07,4,Caida ocupante
2020-02-08,2,Caida ocupante
2020-02-09,15,Caida ocupante
2020-02-10,13,Caida ocupante
2020-02-11,6,Caida ocupante
2020-02-12,10,Caida ocupante
2020-02-13,13,Caida ocupante
2020-02-14,12,Caida ocupante
2020-02-15,9,Caida ocupante
2020-02-16,16,Caida ocupante
2020-02-17,11,Caida ocupante
2020-02-18,10,Caida ocupante
2020-02-19,9,Caida ocupante
2020-02-20,16,Caida ocupante
2020-02-21,17,Caida ocupante
2020-02-22,4,Caida ocupante
2020-02-23,7,Caida ocupante
2020-02-24,10,Caida ocupante
2020-02-25,19,Caida ocupante
2020-02-26,9,Caida ocupante
